textbox2,textbox3,textbox4,Textbox16,Textbox18,textbox5,Textbox15,textbox6,textbox7,textbox8,textbox9,textbox10,textbox11,Textbox17,Textbox30,STORE_CODE,SAP_STORE_CODE,STORE_NAME,ITEM_ID,WAIST,INSEAM,ITEM_DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND_QTY
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,1962600010,33,30,311 SHAPING SKINNY DARKEST SKY,,LEVIS,WOMENS BOTTOMS,JEANS,SKINNY,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,003NE00030,26,30,WEDGIE SLIM CITY SLIM,,LEVIS,WOMENS BOTTOMS,JEANS,SLIM,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,003NE00030,29,30,WEDGIE SLIM CITY SLIM,,LEVIS,WOMENS BOTTOMS,JEANS,SLIM,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,003NE00030,30,30,WEDGIE SLIM CITY SLIM,,LEVIS,WOMENS BOTTOMS,JEANS,SLIM,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,003NE00030,31,30,WEDGIE SLIM CITY SLIM,,LEVIS,WOMENS BOTTOMS,JEANS,SLIM,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,003NE00030,32,30,WEDGIE SLIM CITY SLIM,,LEVIS,WOMENS BOTTOMS,JEANS,SLIM,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,003NE00030,34,30,WEDGIE SLIM CITY SLIM,,LEVIS,WOMENS BOTTOMS,JEANS,SLIM,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,003NE00040,26,30,WEDGIE SLIM FIRST IN LINE,,LEVIS,WOMENS BOTTOMS,JEANS,SLIM,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,003NE00040,27,30,WEDGIE SLIM FIRST IN LINE,,LEVIS,WOMENS BOTTOMS,JEANS,SLIM,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,003NE00040,28,30,WEDGIE SLIM FIRST IN LINE,,LEVIS,WOMENS BOTTOMS,JEANS,SLIM,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,003NE00040,30,30,WEDGIE SLIM FIRST IN LINE,,LEVIS,WOMENS BOTTOMS,JEANS,SLIM,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,003NE00040,31,30,WEDGIE SLIM FIRST IN LINE,,LEVIS,WOMENS BOTTOMS,JEANS,SLIM,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,003NE00040,32,30,WEDGIE SLIM FIRST IN LINE,,LEVIS,WOMENS BOTTOMS,JEANS,SLIM,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,003NE00040,33,30,WEDGIE SLIM FIRST IN LINE,,LEVIS,WOMENS BOTTOMS,JEANS,SLIM,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,003NE00040,34,30,WEDGIE SLIM FIRST IN LINE,,LEVIS,WOMENS BOTTOMS,JEANS,SLIM,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,003NE00060,26,30,WEDGIE SLIM IN THE DUST,,LEVIS,WOMENS BOTTOMS,JEANS,SLIM,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,003NE00060,27,30,WEDGIE SLIM IN THE DUST,,LEVIS,WOMENS BOTTOMS,JEANS,SLIM,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,003NE00060,28,30,WEDGIE SLIM IN THE DUST,,LEVIS,WOMENS BOTTOMS,JEANS,SLIM,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,003NE00060,29,30,WEDGIE SLIM IN THE DUST,,LEVIS,WOMENS BOTTOMS,JEANS,SLIM,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,003NE00060,30,30,WEDGIE SLIM IN THE DUST,,LEVIS,WOMENS BOTTOMS,JEANS,SLIM,ON_HAND,4
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,003NE00060,31,30,WEDGIE SLIM IN THE DUST,,LEVIS,WOMENS BOTTOMS,JEANS,SLIM,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,003NE00060,32,30,WEDGIE SLIM IN THE DUST,,LEVIS,WOMENS BOTTOMS,JEANS,SLIM,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,003NE00060,33,30,WEDGIE SLIM IN THE DUST,5.40122E+12,LEVIS,WOMENS BOTTOMS,JEANS,SLIM,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,003NE00060,34,30,WEDGIE SLIM IN THE DUST,,LEVIS,WOMENS BOTTOMS,JEANS,SLIM,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,1962702660,27,30,312 SHAPING SLIM COOL VIEW,,LEVIS,WOMENS BOTTOMS,JEANS,SLIM,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,1962702660,28,30,312 SHAPING SLIM COOL VIEW,,LEVIS,WOMENS BOTTOMS,JEANS,SLIM,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,1962702660,29,30,312 SHAPING SLIM COOL VIEW,,LEVIS,WOMENS BOTTOMS,JEANS,SLIM,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,1962702660,30,30,312 SHAPING SLIM COOL VIEW,,LEVIS,WOMENS BOTTOMS,JEANS,SLIM,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,1962702660,31,30,312 SHAPING SLIM COOL VIEW,,LEVIS,WOMENS BOTTOMS,JEANS,SLIM,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,1962702660,32,30,312 SHAPING SLIM COOL VIEW,,LEVIS,WOMENS BOTTOMS,JEANS,SLIM,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,001PZ00010,24,30,318 SHAPING WIDE LEG CLEVER GIRL,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,001PZ00010,29,30,318 SHAPING WIDE LEG CLEVER GIRL,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,001PZ00040,27,30,318 SHAPING WIDE LEG TALL GLASS OF WATER,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,001PZ00040,28,30,318 SHAPING WIDE LEG TALL GLASS OF WATER,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,001PZ00040,29,30,318 SHAPING WIDE LEG TALL GLASS OF WATER,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,001PZ00040,30,30,318 SHAPING WIDE LEG TALL GLASS OF WATER,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,001PZ00090,26,30,318 SHAPING WIDE LEG DARKEST SKY,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,001PZ00090,27,30,318 SHAPING WIDE LEG DARKEST SKY,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,001PZ00090,28,30,318 SHAPING WIDE LEG DARKEST SKY,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,001PZ00090,29,30,318 SHAPING WIDE LEG DARKEST SKY,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,001PZ00140,24,30,318 SHAPING WIDE LEG COOL COOL COOL,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,001PZ00140,26,30,318 SHAPING WIDE LEG COOL COOL COOL,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,4
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,001PZ00140,27,30,318 SHAPING WIDE LEG COOL COOL COOL,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,001PZ00140,28,30,318 SHAPING WIDE LEG COOL COOL COOL,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,001PZ00140,30,30,318 SHAPING WIDE LEG COOL COOL COOL,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,001PZ00150,26,30,318 SHAPING WIDE LEG COOL SATISFACTION,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,001PZ00150,27,30,318 SHAPING WIDE LEG COOL SATISFACTION,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,4
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,001PZ00150,28,30,318 SHAPING WIDE LEG COOL SATISFACTION,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,001PZ00150,29,30,318 SHAPING WIDE LEG COOL SATISFACTION,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,001PZ00150,30,30,318 SHAPING WIDE LEG COOL SATISFACTION,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A608100200,24,30,RIBCAGE WIDE LEG H223 NOT THE SAME,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A608100200,25,30,RIBCAGE WIDE LEG H223 NOT THE SAME,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A608100200,26,30,RIBCAGE WIDE LEG H223 NOT THE SAME,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A608100200,27,30,RIBCAGE WIDE LEG H223 NOT THE SAME,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A608100200,28,30,RIBCAGE WIDE LEG H223 NOT THE SAME,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,4
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A608100200,29,30,RIBCAGE WIDE LEG H223 NOT THE SAME,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A608100200,30,30,RIBCAGE WIDE LEG H223 NOT THE SAME,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A608100200,31,30,RIBCAGE WIDE LEG H223 NOT THE SAME,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A608100200,32,30,RIBCAGE WIDE LEG H223 NOT THE SAME,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A608100220,28,30,RIBCAGE WIDE LEG H223 TINT STORY,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A608100220,31,30,RIBCAGE WIDE LEG H223 TINT STORY,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A608100760,26,30,RIBCAGE WIDE LEG H223 NONE YOUR BUSINESS,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A608100760,27,30,RIBCAGE WIDE LEG H223 NONE YOUR BUSINESS,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A608100790,24,30,RIBCAGE WIDE LEG H223 OF COURSE STONE,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A608100790,26,30,RIBCAGE WIDE LEG H223 OF COURSE STONE,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A608100790,27,30,RIBCAGE WIDE LEG H223 OF COURSE STONE,,LEVIS,WOMENS BOTTOMS,JEANS,WIDE LEG,ON_HAND,5
